,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
0,ROOFTOP,"16 Reeves Cres, Richmond VIC 3121, Australia",ChIJPenAEvZC1moRLjMb0raQeu8,16 Reeves Cres Richmond  VIC  3121                ,-37.8211122,145.0039426,1,3121,OK,street_address
0,ROOFTOP,"16 Richmond Terrace, Richmond VIC 3121, Australia",ChIJkdQmNZNC1moRoigY6aKtiRI,16 Richmond Tce Richmond  VIC  3121               ,-37.8218573,144.9902496,1,3121,OK,premise
0,ROOFTOP,"16 Rose St, Richmond VIC 3121, Australia",ChIJnaVUq4tC1moRTIwHLskQU20,16 Rose St Richmond  VIC  3121                    ,-37.8285732,145.0025158,1,3121,OK,premise
0,ROOFTOP,"16 Rowena Parade, Richmond VIC 3121, Australia",ChIJN_FbwuxC1moRWokWNDXZ678,16 Rowena Pde Richmond  VIC  3121                 ,-37.8205472,144.9905991,1,3121,OK,street_address
0,ROOFTOP,"16 Rushall Cres, Fitzroy North VIC 3068, Australia",ChIJxS8mxBJD1moRlfggSGhFJDM,16 Rushall Cres Fitzroy North  VIC  3068          ,-37.786018,144.992432,1,3068,OK,street_address
0,ROOFTOP,"16 Somerset St, Richmond VIC 3121, Australia",ChIJmeGP5vlC1moRYTnOn6FGX6c,16 Somerset St Richmond  VIC  3121                ,-37.815647,145.00083,1,3121,OK,street_address
0,ROOFTOP,"16 Spensley St, Clifton Hill VIC 3068, Australia",ChIJpZZZHQ1D1moRMY-dwsQpXUM,16 Spensley St Clifton Hill  VIC  3068            ,-37.7884306,144.9969635,1,3068,OK,premise
0,ROOFTOP,"16 St Heliers St, Abbotsford VIC 3067, Australia",ChIJiTQLewdD1moRU-QKG277p-g,16 St Heliers St Abbotsford  VIC  3067            ,-37.8021351,145.0043186,1,3067,OK,street_address
0,ROOFTOP,"16 Stanley St, Richmond VIC 3121, Australia",ChIJ83G5rvJC1moR5v0Ifb9Q6AE,16 Stanley St Richmond  VIC  3121                 ,-37.822951,144.994737,1,3121,OK,street_address
0,ROOFTOP,"16 The Crofts, Richmond VIC 3121, Australia",ChIJMT7Q-exC1moRvDiOyKgJkUE,16 The Crofts Richmond  VIC  3121                 ,-37.81983,144.990845,1,3121,OK,street_address
0,ROOFTOP,"St Ignatius School, 16 The Vaucluse, Richmond VIC 3121, Australia",ChIJHeaC__JC1moRDEPkaMwXePY,16 The Vaucluse Richmond  VIC  3121               ,-37.821727,144.996821,1,3121,OK,street_address
0,ROOFTOP,"16 Thomas St, Richmond VIC 3121, Australia",ChIJ-x2DTvBC1moR7i-04cstFyE,16 Thomas St Richmond  VIC  3121                  ,-37.816477,144.996116,1,3121,OK,street_address
0,ROOFTOP,"16 Type St, Richmond VIC 3121, Australia",ChIJX75YollC1moR983aFaWOsbs,16 Type St Richmond  VIC  3121                    ,-37.820824,145.0095411,1,3121,OK,street_address
0,ROOFTOP,"16 Wangaratta St, Richmond VIC 3121, Australia",ChIJnTQgz5JC1moRo_Jd2A_FK0w,16 Wangaratta St Richmond  VIC  3121              ,-37.823004,144.992509,1,3121,OK,street_address
0,ROOFTOP,"16 Westbank Terrace, Richmond VIC 3121, Australia",ChIJrxndZ1pC1moRuF_K-ylDvJo,16 Westbank Tce Richmond  VIC  3121               ,-37.8212233,145.0129045,1,3121,OK,street_address
0,ROOFTOP,"16 William St, Abbotsford VIC 3067, Australia",ChIJqYBpXfxC1moRSEmhGI4Sg40,16 William St Abbotsford  VIC  3067               ,-37.809049,144.997578,1,3067,OK,street_address
0,ROOFTOP,"16-18 Bank St, Richmond VIC 3121, Australia",ChIJlbvy5fBC1moRCxEyJ842veM,16-18 Bank St Richmond  VIC  3121                 ,-37.8168513,144.9979356,1,3121,OK,street_address
0,ROOFTOP,"16-20 Kerr St, Fitzroy VIC 3065, Australia",ChIJdb3OECdD1moRwh-Byw7JNck,16-20 Kerr St Fitzroy  VIC  3065                  ,-37.7966076,144.9759594,1,3065,OK,street_address
0,ROOFTOP,"16-26 Dally St, Clifton Hill VIC 3068, Australia",ChIJp839AQxD1moRm_1WYRX1wbc,16-26 Dally St Clifton Hill  VIC  3068            ,-37.79219459999999,144.9994199,1,3068,OK,street_address
0,ROOFTOP,"160 Clauscen St, Fitzroy North VIC 3068, Australia",ChIJmdjGIWpD1moRR7SXK7264q0,160 Clauscen St Fitzroy North  VIC  3068          ,-37.778048,144.984655,1,3068,OK,premise
0,ROOFTOP,"160 Nicholson St, Fitzroy VIC 3065, Australia",ChIJxz0vqtlC1moRWK4Dq2VHuVU,160 Nicholson St Fitzroy  VIC  3065               ,-37.800494,144.9748117,1,3065,OK,premise
0,ROOFTOP,"160-162 Park St, Fitzroy North VIC 3068, Australia",ChIJOwKPoWpD1moR8kC3_s-DgA0,160-162 Park St Fitzroy North  VIC  3068          ,-37.781071,144.983527,1,3068,OK,street_address
0,ROOFTOP,"160-164 Argyle St, Fitzroy VIC 3065, Australia",ChIJLa24TSBD1moRQs1XNsfLSWs,160-164 Argyle St Fitzroy  VIC  3065              ,-37.7979424,144.9812555,1,3065,OK,street_address
0,ROOFTOP,"161 Amess St, Carlton North VIC 3054, Australia",ChIJKd1WIDpD1moRLSz47j8jgUQ,161 Amess St Carlton North  VIC  3054             ,-37.783636,144.973851,1,3054,OK,street_address
0,ROOFTOP,"161 George St, Fitzroy VIC 3065, Australia",ChIJM_T6fN5C1moRY7i2vAh0rEY,161 George St Fitzroy  VIC  3065                  ,-37.8040872,144.9808413,1,3065,OK,premise
0,ROOFTOP,"161 Gertrude St, Fitzroy VIC 3065, Australia",ChIJYe5wT9xC1moRwZVzLPwoY2k,161 Gertrude St Fitzroy  VIC  3065                ,-37.8058731,144.979986,1,3065,OK,premise
0,ROOFTOP,"161 Johnston St, Collingwood VIC 3066, Australia",ChIJjecbQhxD1moRSixjtWXOxYY,161 Johnston St Collingwood  VIC  3066            ,-37.799736,144.99047,1,3066,OK,street_address
0,ROOFTOP,"161 Spensley St, Clifton Hill VIC 3068, Australia",ChIJkakoxXRD1moRM7T23M1f5YI,161 Spensley St Clifton Hill  VIC  3068           ,-37.787473,145.001681,1,3068,OK,street_address
0,ROOFTOP,"162 Charles St, Abbotsford VIC 3067, Australia",ChIJ1fKe6QJD1moRmrM4AqLY8t0,162 Charles St Abbotsford  VIC  3067              ,-37.803404,144.995777,1,3067,OK,street_address
0,ROOFTOP,"162 Hoddle St, Abbotsford VIC 3067, Australia",ChIJScqK1hxD1moRxa6yRMy4TsE,162 Hoddle St Abbotsford  VIC  3067               ,-37.8024011,144.9928318,1,3067,OK,premise
0,ROOFTOP,"162 Spensley St, Clifton Hill VIC 3068, Australia",ChIJQTTWpnVD1moRXJIIKemm0ng,162 Spensley St Clifton Hill  VIC  3068           ,-37.786495,145.003558,1,3068,OK,street_address
0,ROOFTOP,"162-170 Queens Parade, Fitzroy North VIC 3068, Australia",ChIJ79VXuxdD1moR0KNHQ8gK0dk,162-170 Queens Pde Fitzroy North  VIC  3068       ,-37.79060860000001,144.9852456,1,3068,OK,street_address
0,ROOFTOP,"163 Bridge Rd, Richmond VIC 3121, Australia",ChIJyyOE6_FC1moRYITONPsqlyI,163 Bridge Rd Richmond  VIC  3121                 ,-37.8179317,144.995428,1,3121,OK,street_address
0,ROOFTOP,"163 Victoria Parade, Fitzroy VIC 3065, Australia",ChIJCUQ6It1C1moRX1NUG3vXG2M,163 Victoria Pde Fitzroy  VIC  3065               ,-37.808286,144.9804809,1,3065,OK,premise
0,ROOFTOP,"164 Bridge Rd, Richmond VIC 3121, Australia",ChIJ708TkvFC1moRo1afTs2_y8E,164 Bridge Rd Richmond  VIC  3121                 ,-37.8183954,144.9959413,1,3121,OK,premise
0,ROOFTOP,"164 Richardson St, Carlton North VIC 3054, Australia",ChIJF8nq8TBD1moR0I7KKFxGd2Y,164 Richardson St Carlton North  VIC  3054        ,-37.784252,144.970382,1,3054,OK,street_address
0,ROOFTOP,"164 Spensley St, Clifton Hill VIC 3068, Australia",ChIJUS1qoXVD1moRde6BMitzpLY,164 Spensley St Clifton Hill  VIC  3068           ,-37.786435,145.003719,1,3068,OK,street_address
0,ROOFTOP,"164 Swan St, Cremorne VIC 3121, Australia",ChIJFX8RdI1C1moRqUUFhL_qsXs,164 Swan St Cremorne  VIC  3121                   ,-37.8255612,144.9953533,1,3121,OK,street_address
0,ROOFTOP,"165 Coppin St, Richmond VIC 3121, Australia",ChIJ4RMuBvVC1moRoz40_pcufAk,165 Coppin St Richmond  VIC  3121                 ,-37.823967,145.003083,1,3121,OK,street_address
0,ROOFTOP,"165 Cubitt St, Cremorne VIC 3121, Australia",ChIJbxV5epBC1moR69kwXvgwv0E,165 Cubitt St Cremorne  VIC  3121                 ,-37.831369,144.99209,1,3121,OK,street_address
0,ROOFTOP,"165 Fitzroy St, Fitzroy VIC 3065, Australia",ChIJCbuxwdtC1moRXQonXwrjVW0,165 Fitzroy St Fitzroy  VIC  3065                 ,-37.8040758,144.9762322,1,3065,OK,street_address
0,ROOFTOP,"165 Keele St, Collingwood VIC 3066, Australia",ChIJZ0afEhtD1moRcU3_0-gf-S4,165 Keele St Collingwood  VIC  3066               ,-37.797793,144.992226,1,3066,OK,street_address
0,ROOFTOP,"165 Rae St, Fitzroy North VIC 3068, Australia",ChIJGcDwlDxD1moR3dn2kJ1S90M,165 Rae St Fitzroy North  VIC  3068               ,-37.78852699999999,144.978975,1,3068,OK,street_address
0,ROOFTOP,"165 Ramsden St, Clifton Hill VIC 3068, Australia",ChIJgbNwsAtD1moR57PLDqDhP2o,165 Ramsden St Clifton Hill  VIC  3068            ,-37.7912696,145.0018301,1,3068,OK,street_address
0,ROOFTOP,"165 Sackville St, Collingwood VIC 3066, Australia",ChIJLXGvnxxD1moR5ENuexL_304,165 Sackville St Collingwood  VIC  3066           ,-37.7993982,144.9927207,1,3066,OK,street_address
0,ROOFTOP,"165 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJI_cGOhVD1moRxVC5iMX46GY,165 Scotchmer St Fitzroy North  VIC  3068         ,-37.7833037,144.9849431,1,3068,OK,street_address
0,ROOFTOP,"165 Spensley St, Clifton Hill VIC 3068, Australia",ChIJ15Q923RD1moRGgeTbBA7ds0,165 Spensley St Clifton Hill  VIC  3068           ,-37.7874385,145.0018084,1,3068,OK,street_address
0,ROOFTOP,"166 Buckingham St, Richmond VIC 3121, Australia",ChIJZdEQilZC1moRkLyyak5DDWo,166 Buckingham St Richmond  VIC  3121             ,-37.814644,145.008071,1,3121,OK,street_address
0,ROOFTOP,"166 Charles St, Abbotsford VIC 3067, Australia",ChIJ85346AJD1moRxB7oUFgixxI,166 Charles St Abbotsford  VIC  3067              ,-37.803297,144.995791,1,3067,OK,street_address
0,ROOFTOP,"166 Fenwick St, Carlton North VIC 3054, Australia",ChIJkRe82S9D1moRwcRhoL_TpO4,166 Fenwick St Carlton North  VIC  3054           ,-37.787223,144.970222,1,3054,OK,street_address
0,ROOFTOP,"166 Johnston St, Collingwood VIC 3066, Australia",ChIJx2taaRxD1moRRVilfqONbgA,166 Johnston St Collingwood  VIC  3066            ,-37.79943189999999,144.9904712,1,3066,OK,street_address
0,ROOFTOP,"166 Napier St, Fitzroy VIC 3065, Australia",ChIJS7EM9N5C1moRuWdKatAYr54,166 Napier St Fitzroy  VIC  3065                  ,-37.802987,144.9801657,1,3065,OK,street_address
0,ROOFTOP,"166 Rae St, Fitzroy North VIC 3068, Australia",ChIJYzPw6zxD1moRpaCKC1n4tcA,166 Rae St Fitzroy North  VIC  3068               ,-37.7885723,144.9794051,1,3068,OK,premise
0,ROOFTOP,"166 Swan St, Cremorne VIC 3121, Australia",ChIJs7BudI1C1moRmDydpEhAY3o,166 Swan St Cremorne  VIC  3121                   ,-37.8255612,144.9953533,1,3121,OK,street_address
0,ROOFTOP,"167 Alexandra Parade, Fitzroy North VIC 3068, Australia",ChIJXWHoiCJD1moR15gd3UUh5LU,167 Alexandra Pde Fitzroy North  VIC  3068        ,-37.7932327,144.9824066,1,3068,OK,premise
0,ROOFTOP,"167 Argyle St, Fitzroy VIC 3065, Australia",ChIJ2eN6syFD1moRmxG_HIaEJK4,167 Argyle St Fitzroy  VIC  3065                  ,-37.797726,144.981452,1,3065,OK,street_address
0,ROOFTOP,"167 Brighton St, Richmond VIC 3121, Australia",ChIJ72YoPI9C1moR1oVb0CoqUmk,167 Brighton St Richmond  VIC  3121               ,-37.832496,144.998512,1,3121,OK,street_address
0,ROOFTOP,"167 Cubitt St, Cremorne VIC 3121, Australia",ChIJf6jweZBC1moRhodtE0-J4Jg,167 Cubitt St Cremorne  VIC  3121                 ,-37.831494,144.992063,1,3121,OK,street_address
0,ROOFTOP,"167 Hoddle St, Richmond VIC 3121, Australia",ChIJ4zIF7e5C1moRgeiiJiPAEG4,167 Hoddle St Richmond  VIC  3121                 ,-37.81601570000001,144.9907904,1,3121,OK,street_address
0,ROOFTOP,"167 Mary St, Richmond VIC 3121, Australia",ChIJNQGvxvRC1moRHJEPXV4eoV4,167 Mary St Richmond  VIC  3121                   ,-37.8247463,145.001429,1,3121,OK,premise
0,ROOFTOP,"167 Miller St, Fitzroy North VIC 3068, Australia",ChIJv8d7EGlD1moRxmp6krU0UKs,167 Miller St Fitzroy North  VIC  3068            ,-37.776946,144.986807,1,3068,OK,street_address
0,ROOFTOP,"167 Moor St, Fitzroy VIC 3065, Australia",ChIJZX4bpt9C1moRG1IaHhcEZuk,167 Moor St Fitzroy  VIC  3065                    ,-37.801744,144.98073,1,3065,OK,street_address
0,ROOFTOP,"167 Swan St, Richmond VIC 3121, Australia",ChIJAV1Q4IxC1moRs64ezbKavCk,167 Swan St Richmond  VIC  3121                   ,-37.8254216,144.9971249,1,3121,OK,premise
0,ROOFTOP,"168 George St, Fitzroy VIC 3065, Australia",ChIJB0LGaN5C1moRpAMwB_RzhHo,168 George St Fitzroy  VIC  3065                  ,-37.803814,144.98125,1,3065,OK,street_address
0,ROOFTOP,"168 Langridge St, Collingwood VIC 3066, Australia",ChIJ-xiyl-NC1moR_hRPGUnljbk,168 Langridge St Collingwood  VIC  3066           ,-37.806876,144.990617,1,3066,OK,street_address
0,ROOFTOP,"168 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJk1PKPRVD1moRV-JuYgkyB1w,168 Scotchmer St Fitzroy North  VIC  3068         ,-37.78362,144.985025,1,3068,OK,street_address
0,ROOFTOP,"169 Argyle St, Fitzroy VIC 3065, Australia",ChIJo_aCtCFD1moRp9rPuj0MbW4,169 Argyle St Fitzroy  VIC  3065                  ,-37.7977289,144.981494,1,3065,OK,street_address
0,ROOFTOP,"169 Hoddle St, Richmond VIC 3121, Australia",ChIJQf08k-5C1moRq_HkaKyKqoY,169 Hoddle St Richmond  VIC  3121                 ,-37.81612,144.990491,1,3121,OK,street_address
0,ROOFTOP,"169 Lee St, Carlton North VIC 3054, Australia",ChIJrTOx1S5D1moRwzWINzmVduM,169 Lee St Carlton North  VIC  3054               ,-37.79116459999999,144.9692935,1,3054,OK,premise
0,ROOFTOP,"169 Lennox St, Richmond VIC 3121, Australia",ChIJ7RyLzPFC1moRKTh9O3q13JE,169 Lennox St Richmond  VIC  3121                 ,-37.816595,144.995091,1,3121,OK,street_address
0,ROOFTOP,"169 Mary St, Richmond VIC 3121, Australia",ChIJJcmfxvRC1moR38ffRx_PjCc,169 Mary St Richmond  VIC  3121                   ,-37.824796,145.001436,1,3121,OK,street_address
0,ROOFTOP,"169 Pigdon St, Carlton North VIC 3054, Australia",ChIJB9rNSTdD1moR4D9wAkncfHU,169 Pigdon St Carlton North  VIC  3054            ,-37.78207,144.970874,1,3054,OK,street_address
0,ROOFTOP,"169 Spensley St, Clifton Hill VIC 3068, Australia",ChIJt1SK23RD1moRMOjY2yRLO0A,169 Spensley St Clifton Hill  VIC  3068           ,-37.787387,145.001956,1,3068,OK,street_address
0,ROOFTOP,"169 Vere St, Abbotsford VIC 3067, Australia",ChIJQ2OK3AJD1moR_4qHBn6TGyk,169 Vere St Abbotsford  VIC  3067                 ,-37.8029502,144.9953388,1,3067,OK,premise
0,ROOFTOP,"16A/64 Balmain St, Cremorne VIC 3121, Australia",EjAxNkEsIDY0IEJhbG1haW4gU3QsIENyZW1vcm5lIFZJQyAzMTIxLCBBdXN0cmFsaWEiHxodChYKFAoSCZtWXi6QQtZqEZxLLsUVEBxZEgMxNkE,16A/64 Balmain St Cremorne  VIC  3121             ,-37.8304378,144.9931115,1,3121,OK,subpremise
0,ROOFTOP,"17 Abinger St, Richmond VIC 3121, Australia",ChIJwfxKrPZC1moRVFUVgWh7Va0,17 Abinger St Richmond  VIC  3121                 ,-37.8200105,144.9999763,1,3121,OK,premise
0,ROOFTOP,"17 Aitken St, Clifton Hill VIC 3068, Australia",ChIJofP-8wtD1moRaN8iEdKMKtk,17 Aitken St Clifton Hill  VIC  3068              ,-37.7915409,145.0001054,1,3068,OK,premise
0,ROOFTOP,"17 Bellevue St, Richmond VIC 3121, Australia",ChIJuUFknltC1moRn4Gzmny9dxI,17 Bellevue St Richmond  VIC  3121                ,-37.8240877,145.0133616,1,3121,OK,street_address
0,ROOFTOP,"17 Brougham St, Richmond VIC 3121, Australia",ChIJqUQBC_RC1moRgZ8X5_XRm7A,17 Brougham St Richmond  VIC  3121                ,-37.8214559,144.9999333,1,3121,OK,premise
0,ROOFTOP,"17 Church St, Richmond VIC 3121, Australia",ChIJrS6DTPlC1moRILUvA1Cy4ts,17 Church St Richmond  VIC  3121                  ,-37.8114594,145.0007833,1,3121,OK,premise
0,ROOFTOP,"17 Coate Ave, Alphington VIC 3078, Australia",ChIJnR-fqo1D1moRWpf3eA-A1pY,17 Coate Ave Alphington  VIC  3078                ,-37.784412,145.024315,1,3078,OK,street_address
0,ROOFTOP,"17 Cooke St, Abbotsford VIC 3067, Australia",ChIJUS9b_P5C1moRaMASXb5anQA,17 Cooke St Abbotsford  VIC  3067                 ,-37.8099368,145.0022683,1,3067,OK,premise
0,ROOFTOP,"17 David St, Richmond VIC 3121, Australia",ChIJQZaK4FNC1moRwcnya2erhro,17 David St Richmond  VIC  3121                   ,-37.8150195,145.0119875,1,3121,OK,street_address
0,ROOFTOP,"17 Delbridge St, Fitzroy North VIC 3068, Australia",ChIJAYFNrxZD1moRT3lu2qz-DJg,17 Delbridge St Fitzroy North  VIC  3068          ,-37.78860299999999,144.988137,1,3068,OK,street_address
0,ROOFTOP,"17 Dickmann St, Richmond VIC 3121, Australia",ChIJbQX_zYxC1moR1YGosTxIpG8,17 Dickmann St Richmond  VIC  3121                ,-37.8245841,144.9976703,1,3121,OK,street_address
0,ROOFTOP,"17 Edmund St, Clifton Hill VIC 3068, Australia",ChIJLQYGZXVD1moRyr7MruGgyR0,17 Edmund St Clifton Hill  VIC  3068              ,-37.78769399999999,145.004616,1,3068,OK,street_address
0,ROOFTOP,"17 Fenwick St, Clifton Hill VIC 3068, Australia",ChIJyQgdggxD1moRwfLAQBlNwww,17 Fenwick St Clifton Hill  VIC  3068             ,-37.7896669,144.9997941,1,3068,OK,street_address
0,ROOFTOP,"17 Green St, Cremorne VIC 3121, Australia",ChIJJVNyk41C1moRKbJ6Xhe_mcM,17 Green St Cremorne  VIC  3121                   ,-37.82686,144.9951425,1,3121,OK,street_address
0,ROOFTOP,"17 Hilton St, Clifton Hill VIC 3068, Australia",ChIJKc83XRdD1moRen7u2FTizWQ,17 Hilton St Clifton Hill  VIC  3068              ,-37.7922519,144.9874522,1,3068,OK,premise
0,ROOFTOP,"17 Hunter St, Abbotsford VIC 3067, Australia",ChIJswEXlAND1moR8S6tFi2RNRc,17 Hunter St Abbotsford  VIC  3067                ,-37.8020352,144.9979964,1,3067,OK,premise
0,ROOFTOP,"17 Ivan St, Fitzroy North VIC 3068, Australia",ChIJa5dJO2tD1moRAIAomS-bwaU,17 Ivan St Fitzroy North  VIC  3068               ,-37.782412,144.986747,1,3068,OK,street_address
0,ROOFTOP,"17 James St, Richmond VIC 3121, Australia",ChIJydVOeItC1moRDIGZ6x8TVds,17 James St Richmond  VIC  3121                   ,-37.8274355,145.0003196,1,3121,OK,street_address
0,ROOFTOP,"17 Johnston St, Collingwood VIC 3066, Australia",ChIJhSbTpx9D1moRLQIjDRJ95B8,17 Johnston St Collingwood  VIC  3066             ,-37.79922,144.9852037,1,3066,OK,street_address
0,ROOFTOP,"17 Kelso St, Cremorne VIC 3121, Australia",ChIJy9TgOpFC1moRhGd454gRJ3c,17 Kelso St Cremorne  VIC  3121                   ,-37.827955,144.989557,1,3121,OK,street_address
0,ROOFTOP,"17 Kent St, Fitzroy VIC 3065, Australia",ChIJOYc4I99C1moRyK5E9tTtTAQ,17 Kent St Fitzroy  VIC  3065                     ,-37.8010353,144.9788258,1,3065,OK,street_address
0,ROOFTOP,"17 Kerr St, Fitzroy VIC 3065, Australia",ChIJq_MpHydD1moRHwnxKM01oyc,17 Kerr St Fitzroy  VIC  3065                     ,-37.7962247,144.9761348,1,3065,OK,premise
0,ROOFTOP,"17 Lang St, Princes Hill VIC 3054, Australia",ChIJmaFUjzRD1moR8Mgt6gPWpb8,17 Lang St Princes Hill  VIC  3054                ,-37.779322,144.963591,1,3054,OK,street_address
0,ROOFTOP,"17 Malleson St, Richmond VIC 3121, Australia",ChIJiyfpQfRC1moRYamLCkXnsvM,17 Malleson St Richmond  VIC  3121                ,-37.8222443,145.0011815,1,3121,OK,premise
0,ROOFTOP,"17 Park St, Richmond VIC 3121, Australia",ChIJB84voVtC1moRD0N8o0xedUI,17 Park St Richmond  VIC  3121                    ,-37.8235496,145.0133202,1,3121,OK,premise
0,ROOFTOP,"17 Rose St, Fitzroy VIC 3065, Australia",ChIJeb1w5iZD1moRY2E_q7lgVxE,17 Rose St Fitzroy  VIC  3065                     ,-37.795505,144.976003,1,3065,OK,street_address
0,ROOFTOP,"17 Rowe St, Fitzroy North VIC 3068, Australia",ChIJIeG0RxRD1moRH2mcwa4uMQw,17 Rowe St Fitzroy North  VIC  3068               ,-37.786669,144.986804,1,3068,OK,street_address
0,ROOFTOP,"17 Seacombe St, Fitzroy North VIC 3068, Australia",ChIJC9IEYD5D1moR0R8AM76lvZk,17 Seacombe St Fitzroy North  VIC  3068           ,-37.784661,144.980568,1,3068,OK,street_address
0,ROOFTOP,"17 South Terrace, Clifton Hill VIC 3068, Australia",ChIJ2cRCMxBD1moRJTaNQbZDgYk,17 South Tce Clifton Hill  VIC  3068              ,-37.7924572,144.9932344,1,3068,OK,street_address
0,ROOFTOP,"17 Stanley St, Richmond VIC 3121, Australia",ChIJt817sfJC1moRNA76IX7aP34,17 Stanley St Richmond  VIC  3121                 ,-37.823138,144.995129,1,3121,OK,street_address
0,ROOFTOP,"17 Sutton St, Carlton North VIC 3054, Australia",ChIJbXRiWiVD1moRTXTlCJeUAn8,17 Sutton St Carlton North  VIC  3054             ,-37.788429,144.972744,1,3054,OK,street_address
0,ROOFTOP,"17 Taylor St, Fitzroy North VIC 3068, Australia",ChIJSS44zEND1moRhcnyBscrY0E,17 Taylor St Fitzroy North  VIC  3068             ,-37.7755802,144.9801797,1,3068,OK,premise
0,ROOFTOP,"17 Valiant St, Abbotsford VIC 3067, Australia",ChIJuU-QBgRD1moRsuRMWo3CBzU,17 Valiant St Abbotsford  VIC  3067               ,-37.8012683,144.9992877,1,3067,OK,premise
0,ROOFTOP,"17 Verity St, Richmond VIC 3121, Australia",ChIJ80jd6e1C1moRwmyR_CHW7rc,17 Verity St Richmond  VIC  3121                  ,-37.818856,144.992917,1,3121,OK,street_address
0,ROOFTOP,"17 Westgarth St, Fitzroy VIC 3065, Australia",ChIJPfvuoiZD1moRQfA8aSnsY5U,17 Westgarth St Fitzroy  VIC  3065                ,-37.79428800000001,144.976468,1,3065,OK,street_address
0,ROOFTOP,"17-19 Brunswick St, Fitzroy VIC 3065, Australia",ChIJJzOuQ9tC1moRMjNqlV_8488,17-19 Brunswick St Fitzroy  VIC  3065             ,-37.8069014,144.9768052,1,3065,OK,street_address
0,ROOFTOP,"17-23 Sackville St, Collingwood VIC 3066, Australia",ChIJfeYWGx9D1moRRdzYx4bb84Y,17-23 Sackville St Collingwood  VIC  3066         ,-37.798498,144.985507,1,3066,OK,street_address
0,ROOFTOP,"Unit 17/2 Bromham Pl, Richmond VIC 3121, Australia",ChIJM380RvpC1moRWxVOZ5qsj0o,17/2 Bromham Pl Richmond  VIC  3121               ,-37.813451,144.9981781,1,3121,OK,street_address
0,ROOFTOP,"170 Coppin St, Richmond VIC 3121, Australia",ChIJg1mAqvVC1moRAxD-dPE6nrs,170 Coppin St Richmond  VIC  3121                 ,-37.823682,145.002715,1,3121,OK,street_address
0,ROOFTOP,"170 Fenwick St, Carlton North VIC 3054, Australia",ChIJjcBQ1y9D1moRa9wP3SDQShM,170 Fenwick St Carlton North  VIC  3054           ,-37.7871706,144.970111,1,3054,OK,premise
0,ROOFTOP,"170 Keele St, Collingwood VIC 3066, Australia",ChIJHyIkGBtD1moRegRsee3E0Hg,170 Keele St Collingwood  VIC  3066               ,-37.79754000000001,144.992733,1,3066,OK,street_address
0,ROOFTOP,"170 Langridge St, Collingwood VIC 3066, Australia",ChIJYQ68l-NC1moR_6TI-iNHiyE,170 Langridge St Collingwood  VIC  3066           ,-37.806877,144.990674,1,3066,OK,street_address
0,ROOFTOP,"170 Macpherson St, Carlton North VIC 3054, Australia",ChIJ63K_RjBD1moR4phY35OhOHY,170 Macpherson St Carlton North  VIC  3054        ,-37.7856444,144.9704552,1,3054,OK,premise
0,ROOFTOP,"170 Moor St, Fitzroy VIC 3065, Australia",ChIJLw74qt9C1moRjUH4brVaeiw,170 Moor St Fitzroy  VIC  3065                    ,-37.8020189,144.9805957,1,3065,OK,street_address
